Scientifc_name,Status,Senior_Junior_synonym,Combination
"Nematopoma searlesii Gill, 1858",synonym,junior,original
"Corynopoma veedonii Gill, 1858",synonym,junior,original
"Stevardia aliata Eigenmann, 1914",synonym,junior,original
"Creagrutus muelleri (Günther, 1859)",accepted,senior,new
"Leporinus muelleri Günther, 1859",synonym,senior,original
"Creagrutus peruanus (Steindachner, 1876)",accepted,senior,new
"Piabina peruana Steindachner, 1876",synonym,senior,original
"Creagrutus nasutus Günther, 1876",synonym,junior,original
"Creagrutus affinis Steindachner, 1880",accepted,senior,original
"Creagrutus notropoides Meek & Hildebrand, 1912",synonym,junior,original
"Creagrutus simus Meek & Hildebrand, 1913",synonym,junior,original
"Creagrutus leuciscus Regan, 1913",synonym,junior,original
"Creagrutus londonoi Fowler, 1945",synonym,junior,original
"Creagrutus melanzonus Eigenmann, 1909",accepted,senior,original
"Creagrutus beni Eigenmann, 1911",accepted,senior,original
"Creagrutus anary Fowler, 1913",accepted,senior,original
"Creagrutus brevipinnis Eigenmann, 1913",accepted,senior,original
"Creagrutus caucanus Eigenmann, 1913",accepted,senior,original
"Creagrutus magdalenae Eigenmann, 1913",accepted,senior,original
"Creagrutus atrisignum Myers, 1927",accepted,senior,original
"Creagrutus maxillaris (Myers, 1927)",accepted,senior,new
"Creagrudite maxillaris Myers, 1927",synonym,senior,original
"Creagrutus phasma Myers, 1927",accepted,senior,original
"Creagrutus amoenus Fowler, 1943",accepted,senior,original
"Creagrutus boehlkei Géry, 1972",synonym,junior,original
"Creagrutus bolivari Schultz, 1944",accepted,senior,original
"Creagrutus hildebrandi Schultz, 1944",accepted,senior,original
"Creagrutus maracaiboensis (Schultz, 1944)",accepted,senior,new
"Creagrutops maracaiboensis Schultz, 1944",synonym,senior,original
"Creagrutus nigrostigmatus Dahl, 1960",accepted,senior,original
"Creagrutus cochui Géry, 1964",accepted,senior,original
"Creagrutus gephyrus Böhlke & Saul, 1975",accepted,senior,original
"Creagrutus paraguayensis Mahnert & Géry, 1988",accepted,senior,original
"Creagrutus pearsoni Mahnert & Géry, 1988",accepted,senior,original
"Piabina beni Pearson, 1924",ambiguous,other,original
"Creagrutus planquettei Géry & Renno, 1989",accepted,senior,original
"Creagrutus lepidus Vari, Harold, Lasso & Machado-Allison, 1993",accepted,senior,original
"Creagrutus hysginus Harold, Vari, Machado-Allison & Provenzano, 1994",accepted,senior,original
"Creagrutus melasma Vari, Harold & Taphorn, 1994",accepted,senior,original
"Creagrutus paralacus Harold & Vari, 1994",accepted,senior,original
"Creagrutus kunturus Vari, Harold & Ortega, 1995",accepted,senior,original
"Creagrutus atratus Vari & Harold, 2001",accepted,senior,original
"Creagrutus barrigai Vari & Harold, 2001",accepted,senior,original
"Creagrutus britskii Vari & Harold, 2001",accepted,senior,original
"Creagrutus calai Vari & Harold, 2001",accepted,senior,original
"Creagrutus changae Vari & Harold, 2001",accepted,senior,original
"Creagrutus cracentis Vari & Harold, 2001",accepted,senior,original
"Creagrutus crenatus Vari & Harold, 2001",accepted,senior,original
"Creagrutus ephippiatus Vari & Harold, 2001",accepted,senior,original
"Creagrutus figueiredoi Vari & Harold, 2001",accepted,senior,original
"Creagrutus flavescens Vari & Harold, 2001",accepted,senior,original
"Creagrutus gracilis Vari & Harold, 2001",accepted,senior,original
"Creagrutus gyrospilus Vari & Harold, 2001",accepted,senior,original
"Creagrutus holmi Vari & Harold, 2001",accepted,senior,original
"Creagrutus ignotus Vari & Harold, 2001",accepted,senior,original
"Creagrutus lassoi Vari & Harold, 2001",accepted,senior,original
"Creagrutus machadoi Vari & Harold, 2001",accepted,senior,original
"Creagrutus magoi Vari & Harold, 2001",accepted,senior,original
"Creagrutus manu Vari & Harold, 2001",accepted,senior,original
"Creagrutus menezesi Vari & Harold, 2001",accepted,senior,original
"Creagrutus meridionalis Vari & Harold, 2001",accepted,senior,original
"Creagrutus molinus Vari & Harold, 2001",accepted,senior,original
"Creagrutus mucipu Vari & Harold, 2001",accepted,senior,original
"Creagrutus occidaneus Vari & Harold, 2001",accepted,senior,original
"Creagrutus ortegai Vari & Harold, 2001",accepted,senior,original
"Creagrutus ouranonastes Vari & Harold, 2001",accepted,senior,original
"Creagrutus petilus Vari & Harold, 2001",accepted,senior,original
"Creagrutus pila Vari & Harold, 2001",accepted,senior,original
"Creagrutus provenzanoi Vari & Harold, 2001",accepted,senior,original
"Creagrutus runa Vari & Harold, 2001",accepted,senior,original
"Creagrutus saxatilis Vari & Harold, 2001",accepted,senior,original
"Creagrutus seductus Vari & Harold, 2001",accepted,senior,original
"Creagrutus taphorni Vari & Harold, 2001",accepted,senior,original
"Creagrutus ungulus Vari & Harold, 2001",accepted,senior,original
"Creagrutus veruina Vari & Harold, 2001",accepted,senior,original
"Creagrutus vexillapinnus Vari & Harold, 2001",accepted,senior,original
"Creagrutus xiphos Vari & Harold, 2001",accepted,senior,original
"Creagrutus zephyrus Vari & Harold, 2001",accepted,senior,original
"Creagrutus tuyuka Vari & Lima, 2003",accepted,senior,original
"Creagrutus varii Ribeiro, Benine & Figueiredo, 2004",accepted,senior,original
"Creagrutus guanes Torres-Mejia & Vari, 2005",accepted,senior,original
"Creagrutus maculosus Román-Valencia, García-Alzate, Ruiz-C. & Taphorn, 2010",accepted,senior,original
"Creagrutus yanatili Harold & Salcedo, 2010",accepted,senior,original
"Creagrutus nigrotaeniatus Dagosta & Pastana, 2014",accepted,senior,original
"Creagrutus cerritulus Netto-Ferreira & Vari, 2017",accepted,senior,original
"Creagrutus yudja Netto-Ferreira & Moreira, 2018",accepted,senior,original
"Hemibrycon polyodon (Günther, 1864)",accepted,senior,new
"Tetragonopterus polyodon Günther, 1864",synonym,senior,original
"Hemibrycon coxeyi Fowler, 1943",synonym,junior,original
"Hemibrycon pautensis Román-Valencia, Ruiz C. & Barriga, 2006",synonym,junior,original
"Hemibrycon taeniurus (Gill, 1858)",accepted,senior,new
"Poecilurichthys taeniurus Gill, 1858",synonym,senior,original
"Tetragonopterus trinitatis Lütken, 1875",synonym,junior,original
"Tetragonopterus guppyi Regan, 1906",synonym,junior,original
"Hemibrycon jelskii (Steindachner, 1876)",accepted,senior,new
"Tetragonopterus jelskii Steindachner, 1876",synonym,senior,original
"Hemibrycon huambonicus (Steindachner, 1882)",accepted,senior,new
"Tetragonopterus huambonicus Steindachner, 1882",synonym,senior,original
"Hemibrycon boquiae (Eigenmann, 1913)",accepted,senior,new
"Bryconamericus boquiae Eigenmann, 1913",synonym,senior,original
"Hemibrycon boquillae Eigenmann, 1922",ambiguous,other,original
"Hemibrycon decurrens (Eigenmann, 1913)",accepted,senior,new
"Bryconamericus decurrens Eigenmann, 1913",synonym,senior,original
"Hemibrycon dentatus (Eigenmann, 1913)",accepted,senior,new
"Bryconamericus dentatus Eigenmann, 1913",synonym,senior,original
"Hemibrycon colombianus Eigenmann, 1914",accepted,senior,original
"Hemibrycon dariensis Meek & Hildebrand, 1916",accepted,senior,original
"Hemibrycon tridens Eigenmann, 1922",accepted,senior,original
"Hemibrycon beni Pearson, 1924",accepted,senior,original
"Hemibrycon helleri Eigenmann, 1927",accepted,senior,original
"Hemibrycon metae Myers, 1930",accepted,senior,original
"Hemibrycon jabonero Schultz, 1944",accepted,senior,change in rank
"Hemibrycon dentatus jabonero Schultz, 1944",synonym,senior,original
"Hemibrycon orcesi Böhlke, 1958",accepted,senior,original
"Hemibrycon carrilloi Dahl, 1960",accepted,senior,original
"Hemibrycon surinamensis Géry, 1962",accepted,senior,original
"Hemibrycon velox Dahl, 1964",accepted,senior,original
"Hemibrycon divisorensis Bertaco, Malabarba, Hidalgo & Ortega, 2007",accepted,senior,original
"Hemibrycon microformaa Román-Valencia & Ruiz-C., 2007",accepted,senior,original
"Hemibrycon rafaelensis Román-Valencia & Arcila-Mesa, 2008",accepted,senior,original
"Hemibrycon rafaelense Román-Valencia & Arcila-Mesa, 2008",synonym,senior,original
"Hemibrycon brevispini Román-Valencia & Arcila-Mesa, 2009",accepted,senior,original
"Hemibrycon cairoensis Román-Valencia & Arcila-Mesa, 2009",accepted,senior,original
"Hemibrycon cairoense Román-Valencia & Arcila-Mesa, 2009",synonym,senior,original
"Hemibrycon inambari Bertaco & Malabarba, 2010",accepted,senior,original
"Hemibrycon mikrostiktos Bertaco & Malabarba, 2010",accepted,senior,original
"Hemibrycon paez Román-Valencia & Arcila-Mesa, 2010",accepted,senior,original
"Hemibrycon palomae Román-Valencia, García-Alzate, Ruiz-C. & Taphorn, 2010",accepted,senior,original
"Hemibrycon quindos Román-Valencia & Arcila-Mesa, 2010",accepted,senior,original
"Hemibrycon raqueliae Román-Valencia & Arcila-Mesa, 2010",accepted,senior,original
"Hemibrycon santamartae Román-Valencia, Ruiz-C., García-Alzate & Taphorn, 2010",accepted,senior,original
"Hemibrycon virolinica Román-Valencia & Arcila-Mesa, 2010",accepted,senior,original
"Hemibrycon yacopiae Román-Valencia & Arcila-Mesa, 2010",accepted,senior,original
"Hemibrycon antioquiae Román-Valencia, Ruiz-C., Taphorn P., Mancera-Rodriguez & García-Alzate, 2013",accepted,senior,original
"Hemibrycon cardalensis Román-Valencia, Ruiz-C., Taphorn P., Mancera-Rodriguez & García-Alzate, 2013",accepted,senior,original
"Hemibrycon fasciatus Román-Valencia, Ruiz-C., Taphorn P., Mancera-Rodriguez & García-Alzate, 2013",accepted,senior,original
"Hemibrycon sanjuanensis Román-Valencia, Ruiz-C., Taphorn & García-Alzate, 2014",accepted,senior,original
"Hemibrycon sierraensis García-Alzate, Román-Valencia & Taphorn, 2015",accepted,senior,original
"Piabina argentea Reinhardt, 1867",accepted,senior,original
"Piabina piquira Eigenmann, 1910",ambiguous,other,original
"Piabina anhembi da Silva & Kaefer, 2003",accepted,senior,original
"Pseudocorynopoma doriae Perugia, 1891",accepted,senior,original
"Chalcinopelecus argentinus Holmberg, 1891",synonym,junior,original
"Bergia altipinnis Steindachner, 1891",synonym,junior,original
"Pseudocorynopoma heterandria Eigenmann, 1914",accepted,senior,original
"Pseudocorynopoma stanleyi Malabarba, Chuctaya, Hirschmann, Oliveira & Thomaz, 2020",accepted,senior,original
"Diapoma speculiferum Cope, 1894",accepted,senior,original
"Diapoma alburnum (Hensel, 1870)",accepted,senior,new
"Tetragonopterus alburnus Hensel, 1870",synonym,senior,original
"Astyanax hasemani Eigenmann, 1914",synonym,junior,original
"Diapoma uruguayense (Messner, 1962)",accepted,senior,new
"Hyphessobrycon melanopleurus uruguayensis Messner, 1962",synonym,senior,original
"Cyanocharax macropinna Malabarba & Weitzman, 2003",synonym,junior,original
"Diapoma terofali (Géry, 1964)",accepted,senior,new
"Glandulocauda terofali Géry, 1964",synonym,senior,original
"Diapoma guarani (Mahnert & Géry, 1987)",accepted,senior,new
"Hyphessobrycon guarani Mahnert & Géry, 1987",synonym,senior,original
"Diapoma alegretense (Malabarba & Weitzman, 2003)",accepted,senior,new
"Cyanocharax alegretensis Malabarba & Weitzman, 2003",synonym,senior,original
"Diapoma dicropotamicus (Malabarba & Weitzman, 2003)",accepted,senior,new
"Cyanocharax dicropotamicus Malabarba & Weitzman, 2003",synonym,senior,original
"Diapoma itaimbe (Malabarba & Weitzman, 2003)",accepted,senior,new
"Cyanocharax itaimbe Malabarba & Weitzman, 2003",synonym,senior,original
"Diapoma lepiclastum (Malabarba, Weitzman & Casciotta, 2003)",accepted,senior,new
"Cyanocharax lepiclastus Malabarba, Weitzman & Casciotta, 2003",synonym,senior,original
"Diapoma tipiaia (Malabarba & Weitzman, 2003)",accepted,senior,new
"Cyanocharax tipiaia Malabarba & Weitzman, 2003",synonym,senior,original
"Diapoma pyrrhopteryx Menezes & Weitzman, 2011",accepted,senior,original
"Diapoma thauma Menezes & Weitzman, 2011",accepted,senior,original
"Diapoma obi (Casciotta, Almirón, Piálek & ?í?an, 2012)",accepted,senior,new
"Cyanocharax obi Casciotta, Almirón, Piálek & ?í?an, 2012",synonym,senior,original
"Diapoma nandi Vanegas?Ríos, Azpelicueta & Malabarba, 2018",accepted,senior,original
"Markiana nigripinnis (Perugia, 1891)",accepted,senior,new
"Tetragonopterus nigripinnis Perugia, 1891",synonym,senior,original
"Markiana geayi (Pellegrin, 1909)",accepted,senior,new
"Tetragonopterus nigripinnis geayi Pellegrin, 1909",synonym,senior,original
"Bryconamericus exodon Eigenmann, 1907",accepted,senior,original
"Bryconamericus peruanus (Müller & Troschel, 1845)",accepted,senior,new
"Tetragonopterus peruanus Müller & Troschel, 1845",synonym,senior,original
"Bryconamericus brevirostris (Günther, 1860)",accepted,senior,new
"Chalceus brevirostris Günther, 1860",synonym,senior,original
"Bryconamericus phoenicopterus (Cope, 1872)",accepted,senior,new
"Tetragonopterus phoenicopterus Cope, 1872",synonym,senior,original
"Bryconamericus diaphanus (Cope, 1878)",accepted,senior,new
"Tetragonopterus diaphanus Cope, 1878",synonym,senior,original
"Bryconamericus iheringii (Boulenger, 1887)",accepted,senior,new
"Tetragonopterus iheringii Boulenger, 1887",synonym,senior,original
"Tetragonopterus pliodus Cope, 1894",synonym,junior,original
"Bryconamericus boops Eigenmann, 1908",synonym,junior,original
"Bryconamericus simus (Boulenger, 1898)",accepted,senior,new
"Tetragonopterus simus Boulenger, 1898",synonym,senior,original
"Bryconamericus rubropictus (Berg, 1901)",accepted,senior,new
"Tetragonopterus rubropictus Berg, 1901",synonym,senior,original
"Bryconamericus eigenmanni (Evermann & Kendall, 1906)",accepted,senior,new
"Astyanax eigenmanni Evermann & Kendall, 1906",synonym,senior,original
"Bryconamericus emperador (Eigenmann & Ogle, 1907)",accepted,senior,new
"Astyanax emperador Eigenmann & Ogle, 1907",synonym,senior,original
"Bryconamericus ortholepis Eigenmann, 1913",synonym,junior,original
"Bryconamericus scopiferus Eigenmann, 1913",synonym,junior,original
"Bryconamericus cascajalensis Meek & Hildebrand, 1916",synonym,junior,original
"Bryconamericus baudoensis Fowler, 1944",synonym,junior,original
"Bryconamericus microcephalus (Miranda Ribeiro, 1908)",accepted,senior,new
"Astyanax microcephalus Miranda Ribeiro, 1908",synonym,senior,original
"Bryconamericus scleroparius (Regan, 1908)",accepted,senior,new
"Tetragonopterus scleroparius Regan, 1908",synonym,senior,original
"Bryconamericus peruanus ricae Eigenmann, 1908",synonym,junior,original
"Bryconamericus stramineus Eigenmann, 1908",accepted,senior,original
"Bryconamericus hyphesson Eigenmann, 1909",accepted,senior,original
"Bryconamericus caucanus Eigenmann, 1913",accepted,senior,original
"Bryconamericus tolimae Eigenmann, 1913",accepted,senior,original
"Bryconamericus alpha Eigenmann, 1914",accepted,senior,original
"Bryconamericus beta Eigenmann, 1914",synonym,junior,original
"Bryconamericus cismontanus Eigenmann, 1914",accepted,senior,original
"Bryconamericus deuterodonoides Eigenmann, 1914",accepted,senior,original
"Bryconamericus deuterodonoides euryodous Schultz, 1944",synonym,junior,original
"Bryconamericus deuterodonoides caudovittatus Inger, 1956",synonym,junior,original
"Bryconamericus guaytarae Eigenmann & Henn, 1914",accepted,senior,change in rank
"Bryconamericus scopiferus guaytarae Eigenmann & Henn, 1914",synonym,senior,original
"Bryconamericus novae Eigenmann & Henn, 1914",accepted,senior,original
"Bryconamericus terrabensis Meek, 1914",accepted,senior,original
"Bryconamericus bolivianus Pearson, 1924",accepted,senior,original
"Bryconamericus alfredae Eigenmann, 1927",accepted,senior,original
"Bryconamericus grosvenori Eigenmann, 1927",accepted,senior,original
"Bryconamericus pachacuti Eigenmann, 1927",accepted,senior,original
"Bryconamericus ternetzi Myers, 1928",accepted,senior,original
"Bryconamericus zeteki Hildebrand, 1938",accepted,senior,original
"Bryconamericus thomasi Fowler, 1940",accepted,senior,original
"Bryconamericus megalepis Fowler, 1941",accepted,senior,original
"Bryconamericus osgoodi Eigenmann & Allen, 1942",accepted,senior,original
"Bryconamericus motatanensis Schultz, 1944",accepted,senior,change in rank
"Bryconamericus beta motatanensis Schultz, 1944",synonym,senior,original
"Bryconamericus miraensis Fowler, 1945",accepted,senior,original
"Bryconamericus multiradiatus Dahl, 1960",accepted,senior,original
"Bryconamericus icelus Dahl, 1964",accepted,senior,original
"Bryconamericus loisae Géry, 1964",accepted,senior,original
"Bryconamericus pectinatus Vari & Siebert, 1990",accepted,senior,original
"Bryconamericus tenuis Bizerril & Auraujo, 1992",accepted,senior,original
"Bryconamericus lambari Malabarba & Kindel, 1995",accepted,senior,original
"Bryconamericus ornaticeps Bizerril & Perez-Neto, 1995",accepted,senior,original
"Bryconamericus sylvicola Braga, 1998",accepted,senior,original
"Bryconamericus cristiani Román-Valencia, 1999",accepted,senior,original
"Bryconamericus dahli Román-Valencia, 2000",accepted,senior,original
"Bryconamericus galvisi Román-Valencia, 2000",accepted,senior,original
"Bryconamericus ichoensis Román-Valencia, 2000",accepted,senior,original
"Bryconamericus agna Azpelicueta & Almirón, 2001",accepted,senior,original
"Bryconamericus plutarcoi Román-Valencia, 2001",accepted,senior,original
"Bryconamericus poi (Almirón, Casciotta, Azpelicueta & Cione, 2001)",accepted,senior,new
"Hypobrycon poi Almirón, Casciotta, Azpelicueta & Cione, 2001",synonym,senior,original
"Bryconamericus gonzalezi Román-Valencia, 2002",accepted,senior,original
"Bryconamericus lassorum Román-Valencia, 2002",accepted,senior,original
"Bryconamericus mennii Miquelarena, Protogino, Filiberto & López, 2002",accepted,senior,original
"Bryconamericus uporas Casciotta, Azpelicueta & Almirón, 2002",accepted,senior,original
"Bryconamericus andresoi Román-Valencia, 2003",accepted,senior,original
"Bryconamericus carlosi Román-Valencia, 2003",accepted,senior,original
"Bryconamericus guizae Román-Valencia, 2003",accepted,senior,original
"Bryconamericus huilae Román-Valencia, 2003",accepted,senior,original
"Bryconamericus macrophthalmus Román-Valencia, 2003",accepted,senior,original
"Bryconamericus orinocoensis Román-Valencia, 2003",accepted,senior,original
"Bryconamericus orinocoense Román-Valencia, 2003",synonym,senior,original
"Bryconamericus pyahu Azpelicueta, Casciotta & Almirón, 2003",accepted,senior,original
"Bryconamericus subtilisform Román-Valencia, 2003",accepted,senior,original
"Bryconamericus yokiae Román-Valencia, 2003",accepted,senior,original
"Bryconamericus ecai da Silva, 2004",accepted,senior,original
"Bryconamericus ikaa Casciotta, Almirón & Azpelicueta, 2004",accepted,senior,original
"Bryconamericus indefessus (Mirande, Aguilera & Azpelicueta, 2004)",accepted,senior,new
"Nans indefessus Mirande, Aguilera & Azpelicueta, 2004",synonym,senior,original
"Bryconamericus patriciae da Silva, 2004",accepted,senior,original
"Bryconamericus ytu Almirón, Azpelicueta & Casciotta, 2004",accepted,senior,original
"Bryconamericus charalae Román-Valencia, 2005",accepted,senior,original
"Bryconamericus turiuba Langeani, Lucena, Pedrini & Tarelho-Pereira, 2005",accepted,senior,original
"Bryconamericus arilepis Román-Valencia, Vanegas-Ríos & Ruiz-C., 2008",accepted,senior,original
"Bryconamericus cinarucoense Román-Valencia, Taphorn & Ruiz-C., 2008",accepted,senior,original
"Bryconamericus singularis Román-Valencia, Taphorn & Ruiz-C., 2008",accepted,senior,original
"Bryconamericus foncensis Román-Valencia, Vanegas-Ríos & Ruiz-C., 2009",accepted,senior,original
"Bryconamericus guyanensis Zarske, Le Bail & Géry, 2010",accepted,senior,original
"Bryconamericus macarenae Román-Valencia, García-Alzate, Ruiz-C. & Taphorn, 2010",accepted,senior,original
"Bryconamericus bucayensis Román-Valencia, Ruiz-C., Taphorn & García-A., 2013",accepted,senior,original
"Bryconamericus oroensis Román-Valencia, Ruiz-C., Taphorn & García-A., 2013",accepted,senior,original
"Bryconamericus zamorensis Román-Valencia, Ruiz-C., Taphorn B. & García-A., 2013",accepted,senior,original
"Bryconamericus caldasi Román-Valencia, Ruiz-C., Taphorn B. & García-Alzate, 2014",accepted,senior,original
"Bryconamericus ecuadorensis Román-Valencia, Ruiz-C., Taphorn B., Jiménez-Prado & García-Alzate, 2015",accepted,senior,original
"Bryconamericus pinnavittatus Dagosta & Netto-Ferreira, 2015",accepted,senior,original
"Mimagoniates barberi Regan, 1907",accepted,senior,original
"Mimagoniates microlepis (Steindachner, 1877)",accepted,senior,new
"Paragoniates microlepis Steindachner, 1877",synonym,senior,original
"Coelurichthys iporangae Miranda Ribeiro, 1908",synonym,junior,original
"Mimagoniates inequalis (Eigenmann, 1911)",accepted,senior,new
"Glandulocauda inequalis Eigenmann, 1911",synonym,senior,original
"Mimagoniates lateralis (Nichols, 1913)",accepted,senior,new
"Coelurichthys lateralis Nichols, 1913",synonym,senior,original
"Coelurichthys tenuis Nichols, 1913",synonym,junior,original
"Mimagoniates rheocharis Menezes & Weitzman, 1990",accepted,senior,original
"Mimagoniates sylvicola Menezes & Weitzman, 1990",accepted,senior,original
"Mimagoniates pulcher Menezes & Weitzman, 2009",accepted,senior,original
"Glandulocauda melanopleura (Ellis, 1911)",accepted,senior,new
"Hyphessobrycon melanopleurus Ellis, 1911",synonym,senior,original
"Glandulocauda melanogenys Eigenmann, 1911",synonym,junior,original
"Glandulocauda caerulea Menezes & Weitzman, 2009",accepted,senior,original
"Glandulocauda melanopleura Eigenmann, 1911",ambiguous,homonym,original
"Hysteronotus megalostomus Eigenmann, 1911",accepted,senior,original
"Knodus meridae Eigenmann, 1911",accepted,senior,original
"Knodus moenkhausii (Eigenmann & Kennedy, 1903)",accepted,senior,new
"Poecilurichthys moenkhausii Eigenmann & Kennedy, 1903",synonym,senior,original
"Knodus chapadae (Fowler, 1906)",accepted,senior,new
"Astyanax chapadae Fowler, 1906",synonym,senior,original
"Knodus victoriae (Steindachner, 1907)",accepted,senior,new
"Tetragonopterus victoriae Steindachner, 1907",synonym,senior,original
"Knodus breviceps (Eigenmann, 1908)",accepted,senior,new
"Bryconamericus breviceps Eigenmann, 1908",synonym,senior,original
"Knodus heteresthes (Eigenmann, 1908)",accepted,senior,new
"Bryconamericus heteresthes Eigenmann, 1908",synonym,senior,original
"Knodus smithi (Fowler, 1913)",accepted,senior,new
"Bryconamericus smithi Fowler, 1913",synonym,senior,original
"Bryconamericus jacunda Fowler, 1913",synonym,junior,original
"Knodus megalops Myers, 1929",accepted,senior,original
"Knodus hypopterus (Fowler, 1943)",accepted,senior,new
"Bryconamericus hypopterus Fowler, 1943",synonym,senior,original
"Knodus mizquae (Fowler, 1943)",accepted,senior,new
"Astyanax mizquae Fowler, 1943",synonym,senior,original
"Knodus orteguasae (Fowler, 1943)",accepted,senior,new
"Bryconamericus orteguasae Fowler, 1943",synonym,senior,original
"Knodus caquetae Fowler, 1945",accepted,senior,original
"Knodus savannensis Géry, 1961",accepted,senior,original
"Knodus delta Géry, 1972",accepted,senior,original
"Knodus gamma Géry, 1972",accepted,senior,original
"Knodus septentrionalis Géry, 1972",accepted,senior,change in rank
"Knodus victoriae septentrionalis Géry, 1972",synonym,senior,original
"Knodus geryi Lima, Britski & Machado, 2004",accepted,senior,original
"Knodus longus Zarske & Géry, 2006",accepted,senior,original
"Knodus tiquiensis Ferreira & Lima, 2006",accepted,senior,original
"Knodus pasco Zarske, 2007",accepted,senior,original
"Knodus shinahota Ferreira & Carvajal, 2007",accepted,senior,original
"Knodus borki Zarske, 2008",accepted,senior,original
"Knodus dorsomaculatus Ferreira & Netto-Ferreira, 2010",accepted,senior,original
"Knodus figueiredoi Esguícero & Castro, 2014",accepted,senior,original
"Gephyrocharax chocoensis Eigenmann, 1912",accepted,senior,original
"Gephyrocharax atracaudatus (Meek & Hildebrand, 1912)",accepted,senior,new
"Deuterodon atracaudata Meek & Hildebrand, 1912",synonym,senior,original
"Gephyrocharax caucanus Eigenmann, 1912",accepted,senior,original
"Gephyrocharax melanocheir Eigenmann, 1912",accepted,senior,original
"Gephyrocharax intermedius Meek & Hildebrand, 1916",accepted,senior,original
"Gephyrocharax valencia Eigenmann, 1920",accepted,senior,original
"Gephyrocharax major Myers, 1929",accepted,senior,original
"Gephyrocharax whaleri Hildebrand, 1938",accepted,senior,original
"Gephyrocharax chaparae Fowler, 1940",accepted,senior,original
"Corynopomops opisthopterus Fowler, 1943",synonym,junior,original
"Gephyrocharax martae Dahl, 1943",accepted,senior,original
"Gephyrocharax venezuelae Schultz, 1944",accepted,senior,original
"Gephyrocharax sinuensis Dahl, 1964",accepted,senior,original
"Gephyrocharax torresi Vanegas-Ríos, Azpelicueta. Mirande & García Gonzales, 2013",accepted,senior,original
"Argopleura magdalenensis (Eigenmann, 1913)",accepted,senior,new
"Bryconamericus magdalenensis Eigenmann, 1913",synonym,senior,original
"Argopleura chocoensis (Eigenmann, 1913)",accepted,senior,new
"Bryconamericus chocoensis Eigenmann, 1913",synonym,senior,original
"Argopleura conventus (Eigenmann, 1913)",accepted,senior,new
"Bryconamericus conventus Eigenmann, 1913",synonym,senior,original
"Argopleura diquensis (Eigenmann, 1913)",accepted,senior,new
"Bryconamericus diquensis Eigenmann, 1913",synonym,senior,original
"Microgenys minuta Eigenmann, 1913",accepted,senior,original
"Microgenys minutus Eigenmann, 1913",synonym,senior,original
"Microgenys lativirgata Pearson, 1927",accepted,senior,original
"Microgenys lativirgatus Pearson, 1927",synonym,senior,original
"Microgenys weyrauchi Fowler, 1945",accepted,senior,original
"Pterobrycon landoni Eigenmann, 1913",accepted,senior,original
"Microbrycon minutus Eigenmann & Wilson, 1914",synonym,junior,original
"Pterobrycon myrnae Bussing, 1974",accepted,senior,original
"Tyttocharax madeirae Fowler, 1913",accepted,senior,original
"Microcaelurus odontocheilus Miranda Ribeiro, 1939",synonym,junior,original
"Tyttocharax cochui (Ladiges, 1950)",accepted,senior,new
"Microbrycon cochui Ladiges, 1950",synonym,senior,original
"Tyttocharax boehlkei Géry, 1965",synonym,junior,original
"Tyttocharax tambopatensis Weitzman & Ortega, 1995",accepted,senior,original
"Tyttocharax metae Román-Valencia, García-Alzate, Ruiz-C. & Taphorn, 2012",accepted,senior,original
"Ceratobranchia obtusirostris Eigenmann, 1914",accepted,senior,original
"Ceratobranchia binghami Eigenmann, 1927",accepted,senior,original
"Ceratobranchia elatior Tortonese, 1942",accepted,senior,original
"Ceratobranchia delotaenia Chernoff & Machado-Allison, 1990",accepted,senior,original
"Ceratobranchia joanae Chernoff & Machado-Allison, 1990",accepted,senior,original
"Landonia latidens Eigenmann & Henn, 1914",accepted,senior,original
"Phenacobrycon henni (Eigenmann, 1914)",accepted,senior,new
"Bryconamericus henni Eigenmann, 1914",synonym,senior,original
"Acrobrycon ipanquianus (Cope, 1877)",accepted,senior,new
"Tetragonopterus ipanquianus Cope, 1877",synonym,senior,original
"Acrobrycon tarijae Fowler, 1940",synonym,junior,original
"Acrobrycon ortii Arcila, Vari & Menezes, 2014",accepted,senior,original
"Acrobrycon starnesi Arcila, Vari & Menezes, 2014",accepted,senior,original
"Monotocheirodon pearsoni Eigenmann, 1924",accepted,senior,original
"Monotocheirodon drilos Menezes, Weitzman & Quagio-Grassiotto, 2013",accepted,senior,original
"Monotocheirodon kontos Menezes, Weitzman & Quagio-Grassiotto, 2013",accepted,senior,original
"Othonocheirodus eigenmanni Myers, 1927",accepted,senior,original
"Piabarchus analis (Eigenmann, 1914)",accepted,senior,new
"Piabina analis Eigenmann, 1914",synonym,senior,original
"Piabarchus torrenticola Mahnert & Géry, 1988",accepted,senior,original
"Bryconacidnus ellisae (Pearson, 1924)",accepted,senior,new
"Hyphessobrycon ellisi Pearson, 1924",synonym,senior,original
"Bryconacidnus hemigrammus (Pearson, 1924)",accepted,senior,new
"Bryconamericus hemigrammus Pearson, 1924",synonym,senior,original
"Bryconacidnus paipayensis (Pearson, 1929)",accepted,senior,new
"Hemigrammus paipayensis Pearson, 1929",synonym,senior,original
"Rhinobrycon negrensis Myers, 1944",accepted,senior,original
"Xenurobrycon macropus Myers & Miranda Ribeiro, 1945",accepted,senior,original
"Xenurobrycon heterodon Weitzman & Fink, 1985",accepted,senior,original
