Scientifc_name,Status,Senior_Junior_synonym,Combination
"Melanochromis lepidiadaptes Bowers & Stauffer, 1997",accepted,senior,original
"Melanochromis kaskazini Konings-Dudin, Konings & Stauffer, 2009",accepted,senior,original
"Melanochromis mossambiquensis Konings-Dudin, Konings & Stauffer, 2009",accepted,senior,original
"Melanochromis wochepa Konings-Dudin, Konings & Stauffer, 2009",accepted,senior,original
"Melanochromis mpoto Konings & Stauffer, 2012",accepted,senior,original
"Petrotilapia tridentiger Trewavas, 1935",accepted,senior,original
"Petrotilapia genalutea Marsh, 1983",accepted,senior,original
"Petrotilapia nigra Marsh, 1983",accepted,senior,original
"Petrotilapia chrysos Stauffer & van Snik, 1996",accepted,senior,original
"Petrotilapia microgalana Ruffing, Lambert & Stauffer, 2006",accepted,senior,original
"Petrotilapia flaviventris Lundeba, Stauffer & Konings, 2011",accepted,senior,original
"Petrotilapia mumboensis Lundeba, Stauffer & Konings, 2011",accepted,senior,original
"Petrotilapia palingnathos Lundeba, Stauffer & Konings, 2011",accepted,senior,original
"Petrotilapia pyroscelos Lundeba, Stauffer & Konings, 2011",accepted,senior,original
"Petrotilapia xanthos Lundeba, Stauffer & Konings, 2011",accepted,senior,original
"Trematocranus microstoma Trewavas, 1935",accepted,senior,original
"Trematocranus placodon (Regan, 1922)",accepted,senior,new
"Haplochromis placodon Regan, 1922",synonym,senior,original
"Trematocranus labifer (Trewavas, 1935)",accepted,senior,new
"Haplochromis labifer Trewavas, 1935",synonym,senior,original
"Trematocranus pachychilus Dierickx, Hanssens, Rusuwa & Snoeks, 2018",accepted,senior,original
"Cardiopharynx schoutedeni Poll, 1942",accepted,senior,original
"Tristramella sacra (Günther, 1865)",accepted,senior,new
"Hemichromis sacra Günther, 1865",synonym,senior,original
"Chromis paterfamilias Lortet, 1876",synonym,junior,original
"Tristramella simonis (Günther, 1864)",accepted,senior,new
"Chromis simonis Günther, 1864",synonym,senior,original
"Chromis magdalenae Lortet, 1883",synonym,junior,original
"Tristramella simonis intermedia Steinitz & Ben-Tuvia, 1959",synonym,junior,original
"Lestradea perspicax Poll, 1943",accepted,senior,original
"Lestradea stappersii (Poll, 1943)",accepted,senior,new
"Ophthalmotilapia stappersii Poll, 1943",synonym,senior,original
"Cyclopharynx fwae Poll, 1948",accepted,senior,original
"Callopharynx microdon Poll, 1948",synonym,junior,original
"Cyclopharynx schwetzi (Poll, 1948)",accepted,senior,new
"Neopharynx schwetzi Poll, 1948",synonym,senior,original
"Schwetzochromis neodon Poll, 1948",accepted,senior,original
"Haplochromis rheophilus Poll, 1948",synonym,junior,original
"Tanganicodus irsacae Poll, 1950",accepted,senior,original
"Gobiocichla wonderi Kanazawa, 1951",accepted,senior,original
"Labrochromis polli Daget, 1952",synonym,junior,original
"Gobiocichla ethelwynnae Roberts, 1982",accepted,senior,original
"Orthochromis malagaraziensis (David, 1937)",accepted,senior,new
"Haplochromis malagaraziensis David, 1937",synonym,senior,original
"Orthochromis polyacanthus (Boulenger, 1899)",accepted,senior,new
"Tilapia polyacanthus Boulenger, 1899",synonym,senior,original
"Orthochromis stormsi (Boulenger, 1902)",accepted,senior,new
"Tilapia stormsi Boulenger, 1902",synonym,senior,original
"Orthochromis torrenticola (Thys van den Audenaerde, 1963)",accepted,senior,new
"Haplochromis torrenticola Thys van den Audenaerde, 1963",synonym,senior,original
"Haplochromis rheophilus Thys van den Audenaerde, 1963",ambiguous,other,original
"Orthochromis machadoi (Poll, 1967)",accepted,senior,new
"Haplochromis machadoi Poll, 1967",synonym,senior,original
"Orthochromis kalungwishiensis (Greenwood & Kullander, 1994)",accepted,senior,new
"Schwetzochromis kalungwishiensis Greenwood & Kullander, 1994",synonym,senior,original
"Orthochromis luongoensis (Greenwood & Kullander, 1994)",accepted,senior,new
"Schwetzochromis luongoensis Greenwood & Kullander, 1994",synonym,senior,original
"Orthochromis kasuluensis De Vos & Seegers, 1998",accepted,senior,original
"Orthochromis luichensis De Vos & Seegers, 1998",accepted,senior,original
"Orthochromis mazimeroensis De Vos & Seegers, 1998",accepted,senior,original
"Orthochromis mosoensis De Vos & Seegers, 1998",accepted,senior,original
"Orthochromis rubrolabialis De Vos & Seegers, 1998",accepted,senior,original
"Orthochromis rugufuensis De Vos & Seegers, 1998",accepted,senior,original
"Orthochromis uvinzae De Vos & Seegers, 1998",accepted,senior,original
"Orthochromis gecki Schedel, Vreven, Katemo Manda, Abwe, Chocha Manda & Schliewen, 2018",accepted,senior,original
"Orthochromis indermauri Schedel, Vreven, Katemo Manda, Abwe, Chocha Manda & Schliewen, 2018",accepted,senior,original
"Orthochromis katumbii Schedel, Vreven, Katemo Manda, Abwe, Chocha Manda & Schliewen, 2018",accepted,senior,original
"Orthochromis kimpala Schedel, Vreven, Katemo Manda, Abwe, Chocha Manda & Schliewen, 2018",accepted,senior,original
"Orthochromis mporokoso Schedel, Vreven, Katemo Manda, Abwe, Chocha Manda & Schliewen, 2018",accepted,senior,original
"Chetia flaviventris Trewavas, 1961",accepted,senior,original
"Chetia welwitschi (Boulenger, 1898)",accepted,senior,new
"Pelmatochromis welwitschi Boulenger, 1898",synonym,senior,original
"Chetia brevis Jubb, 1968",accepted,senior,original
"Chetia mola Balon & Stewart, 1983",accepted,senior,original
"Chetia gracilis (Greenwood, 1984)",accepted,senior,new
"Serranochromis gracilis Greenwood, 1984",synonym,senior,original
"Chetia brevicauda Bills & Weyl, 2002",accepted,senior,original
"Stomatepia mariae (Holly, 1930)",accepted,senior,new
"Paratilapia mariae Holly, 1930",synonym,senior,original
"Stomatepia mongo Trewavas, 1972",accepted,senior,original
"Stomatepia pindu Trewavas, 1972",accepted,senior,original
"Pelvicachromis pulcher (Boulenger, 1901)",accepted,senior,new
"Pelmatochromis pulcher Boulenger, 1901",synonym,senior,original
"Pelmatochromis aureocephalus Meinken, 1960",synonym,junior,original
"Pelvicachromis subocellatus (Günther, 1872)",accepted,senior,new
"Hemichromis subocellatus Günther, 1872",synonym,senior,original
"Pelvicachromis taeniatus (Boulenger, 1901)",accepted,senior,new
"Pelmatochromis taeniatus Boulenger, 1901",synonym,senior,original
"Pelmatochromis kribensis calliptera Pellegrin, 1929",synonym,junior,original
"Pelmatochromis klugei Meinken, 1960",synonym,junior,original
"Pelvicachromis kribensis (Boulenger, 1911)",accepted,senior,new
"Pelmatochromis kribensis Boulenger, 1911",synonym,senior,original
"Pelvicachromis roloffi (Thys van den Audenaerde, 1968)",accepted,senior,new
"Pelmatochromis roloffi Thys van den Audenaerde, 1968",synonym,senior,original
"Pelvicachromis sacrimontis Paulo, 1977",accepted,senior,original
"Pelmatochromis camerunensis Thys van den Audenaerde, 1968",synonym,other,original
"Pelvicachromis silviae Lamboj, 2013",accepted,senior,original
"Pelvicachromis drachenfelsi Lamboj, Bartel & Dell'Ampio, 2014",accepted,senior,original
"Danakilia franchettii (Vinciguerra, 1931)",accepted,senior,new
"Tilapia franchettii Vinciguerra, 1931",synonym,senior,original
"Danakilia dinicolai Stiassny, De Marchi & Lamboj, 2010",accepted,senior,original
"Pelmatolapia mariae (Boulenger, 1899)",accepted,senior,new
"Tilapia mariae Boulenger, 1899",synonym,senior,original
"Tilapia dubia Lönnberg, 1904",synonym,junior,original
"Tilapia meeki Pellegrin, 1911",synonym,junior,original
"Pelmatolapia cabrae (Boulenger, 1899)",accepted,senior,new
"Tilapia cabrae Boulenger, 1899",synonym,senior,original
"Tilapia haugi Pellegrin, 1911",synonym,junior,original
"Tilapia ngomoensis Pellegrin, 1913",synonym,junior,original
"Iodotropheus sprengerae Oliver & Loiselle, 1972",accepted,senior,original
"Iodotropheus stuartgranti Konings, 1990",accepted,senior,original
"Iodotropheus declivitas Stauffer, 1994",accepted,senior,original
"Konia eisentrauti (Trewavas, 1962)",accepted,senior,new
"Tilapia eisentrauti Trewavas, 1962",synonym,senior,original
"Konia dikume Trewavas, 1972",accepted,senior,original
"Myaka myaka Trewavas, 1972",accepted,senior,original
"Pungu maclareni (Trewavas, 1962)",accepted,senior,new
"Barombia maclareni Trewavas, 1962",synonym,senior,original
"Pterochromis congicus (Boulenger, 1897)",accepted,senior,new
"Pelmatochromis congicus Boulenger, 1897",synonym,senior,original
"Chalinochromis brichardi Poll, 1974",accepted,senior,original
"Chalinochromis popelini Brichard, 1989",accepted,senior,original
"Chalinochromis cyanophleps Kullander, Karlsson, Karlsson & Norén, 2014",accepted,senior,original
"Triglachromis otostigma (Regan, 1920)",accepted,senior,new
"Limnochromis otostigma Regan, 1920",synonym,senior,original
"Cyprichromis leptosoma (Boulenger, 1898)",accepted,senior,new
"Paratilapia leptosoma Boulenger, 1898",synonym,senior,original
"Cyprichromis microlepidotus (Poll, 1956)",accepted,senior,new
"Limnochromis microlepidotus Poll, 1956",synonym,senior,original
"Cyprichromis pavo Büscher, 1994",accepted,senior,original
"Cyprichromis zonatus Takahashi, Hori & Nakaya, 2002",accepted,senior,original
"Cyprichromis coloratus Takahashi & Hori, 2006",accepted,senior,original
"Pseudosimochromis curvifrons (Poll, 1942)",accepted,senior,new
"Simochromis curvifrons Poll, 1942",synonym,senior,original
"Pseudosimochromis babaulti (Pellegrin, 1927)",accepted,senior,new
"Simochromis babaulti Pellegrin, 1927",synonym,senior,original
"Simochromis pleurospilus Nelissen, 1978",synonym,junior,original
"Pseudosimochromis marginatus (Poll, 1956)",accepted,senior,new
"Simochromis marginatus Poll, 1956",synonym,senior,original
"Pseudosimochromis margaretae (Axelrod & Harrison, 1978)",accepted,senior,new
"Simochromis margaretae Axelrod & Harrison, 1978",synonym,senior,original
"Pharyngochromis darlingi (Boulenger, 1911)",accepted,senior,new
"Pelmatochromis darlingi Boulenger, 1911",synonym,senior,original
"Paratilapia arnoldi Gilchrist & Thompson, 1917",synonym,junior,original
"Tilapia rumsayi Gilchrist & Thompson, 1917",synonym,junior,original
"Pharyngochromis acuticeps (Steindachner, 1866)",accepted,senior,new
"Chromis acuticeps Steindachner, 1866",synonym,senior,original
"Chromis jallae Boulenger, 1896",synonym,junior,original
"Thoracochromis wingatii (Boulenger, 1902)",accepted,senior,new
"Paratilapia wingatii Boulenger, 1902",synonym,senior,original
"Thoracochromis fasciatus (Perugia, 1892)",accepted,senior,new
"Chromis fasciatus Perugia, 1892",synonym,senior,original
"Tilapia monteiri Boulenger, 1899",synonym,junior,original
"Thoracochromis demeusii (Boulenger, 1899)",accepted,senior,new
"Paratilapia demeusii Boulenger, 1899",synonym,senior,original
"Thoracochromis moeruensis (Boulenger, 1899)",accepted,senior,new
"Paratilapia moeruensis Boulenger, 1899",synonym,senior,original
"Thoracochromis lucullae (Boulenger, 1913)",accepted,senior,new
"Tilapia lucullae Boulenger, 1913",synonym,senior,original
"Thoracochromis stigmatogenys (Boulenger, 1913)",accepted,senior,new
"Tilapia stigmatogenys Boulenger, 1913",synonym,senior,original
"Thoracochromis callichromus (Poll, 1948)",accepted,senior,new
"Haplochromis callichromus Poll, 1948",synonym,senior,original
"Thoracochromis bakongo (Thys van den Audenaerde, 1964)",accepted,senior,new
"Haplochromis bakongo Thys van den Audenaerde, 1964",synonym,senior,original
"Thoracochromis brauschi (Poll & Thys van den Audenaerde, 1965)",accepted,senior,new
"Haplochromis brauschi Poll & Thys van den Audenaerde, 1965",synonym,senior,original
"Thoracochromis schwetzi (Poll, 1967)",accepted,senior,new
"Haplochromis schwetzi Poll, 1967",synonym,senior,original
"Thoracochromis albolabris (Trewavas & Thys van den Audenaerde, 1969)",accepted,senior,new
"Haplochromis albolabris Trewavas & Thys van den Audenaerde, 1969",synonym,senior,original
"Thoracochromis buysi (Penrith, 1970)",accepted,senior,new
"Haplochromis buysi Penrith, 1970",synonym,senior,original
"Gnathochromis permaxillaris (David, 1936)",accepted,senior,new
"Limnochromis permaxillaris David, 1936",synonym,senior,original
"Gnathochromis pfefferi (Boulenger, 1898)",accepted,senior,new
"Paratilapia pfefferi Boulenger, 1898",synonym,senior,original
"Tangachromis dhanisi (Poll, 1949)",accepted,senior,new
"Limnochromis dhanisi Poll, 1949",synonym,senior,original
"Iranocichla hormuzensis Coad, 1982",accepted,senior,original
"Iranocichla persa Esmaeili, Sayyadzadeh & Seehausen, 2016",accepted,senior,original
"Greenwoodochromis christyi (Trewavas, 1953)",accepted,senior,new
"Limnochromis christyi Trewavas, 1953",synonym,senior,original
"Greenwoodochromis abeelei (Poll, 1949)",accepted,senior,new
"Limnochromis abeelei Poll, 1949",synonym,senior,original
"Greenwoodochromis staneri (Poll, 1949)",accepted,senior,new
"Limnochromis staneri Poll, 1949",synonym,senior,original
"Greenwoodochromis bellcrossi (Poll, 1976)",accepted,senior,new
"Hemibates bellcrossi Poll, 1976",synonym,senior,original
"Maylandia zebra (Boulenger, 1899)",accepted,senior,new
"Tilapia zebra Boulenger, 1899",synonym,senior,original
"Metriaclima melabranchion Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,junior,original
"Maylandia aurora (Burgess, 1976)",accepted,senior,new
"Pseudotropheus aurora Burgess, 1976",synonym,senior,original
"Maylandia fainzilberi (Staeck, 1976)",accepted,senior,new
"Pseudotropheus fainzilberi Staeck, 1976",synonym,senior,original
"Maylandia lanisticola (Burgess, 1976)",accepted,senior,new
"Pseudotropheus lanisticola Burgess, 1976",synonym,senior,original
"Pseudotropheus pursus Stauffer, 1991",synonym,junior,original
"Maylandia lombardoi (Burgess, 1977)",accepted,senior,new
"Pseudotropheus lombardoi Burgess, 1977",synonym,senior,original
"Maylandia greshakei (Meyer & Förster, 1984)",accepted,senior,new
"Pseudotropheus greshakei Meyer & Förster, 1984",synonym,senior,original
"Maylandia hajomaylandi (Meyer & Schartl, 1984)",accepted,senior,new
"Pseudotropheus hajomaylandi Meyer & Schartl, 1984",synonym,senior,original
"Maylandia barlowi (Mckaye & Stauffer, 1986)",accepted,senior,new
"Pseudotropheus barlowi Mckaye & Stauffer, 1986",synonym,senior,original
"Maylandia xanstomachus (Stauffer & Boltz, 1989)",accepted,senior,new
"Pseudotropheus xanstomachus Stauffer & Boltz, 1989",synonym,senior,original
"Maylandia callainos (Stauffer & Hert, 1992)",accepted,senior,new
"Pseudotropheus callainos Stauffer & Hert, 1992",synonym,senior,original
"Maylandia estherae (Konings, 1995)",accepted,senior,new
"Pseudotropheus estherae Konings, 1995",synonym,senior,original
"Maylandia benetos (Stauffer, Bowers, Kellogg & McKaye, 1997)",accepted,senior,new
"Metriaclima benetos Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,senior,original
"Maylandia chrysomallos (Stauffer, Bowers, Kellogg & McKaye, 1997)",accepted,senior,new
"Metriaclima chrysomallos Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,senior,original
"Maylandia cyneusmarginata (Stauffer, Bowers, Kellogg & McKaye, 1997)",accepted,senior,new
"Metriaclima cyneusmarginatus Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,senior,original
"Maylandia emmiltos (Stauffer, Bowers, Kellogg & McKaye, 1997)",accepted,senior,new
"Metriaclima emmiltos Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,senior,original
"Maylandia mbenjii (Stauffer, Bowers, Kellogg & McKaye, 1997)",accepted,senior,new
"Metriaclima mbenjii Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,senior,original
"Maylandia phaeos (Stauffer, Bowers, Kellogg & McKaye, 1997)",accepted,senior,new
"Metriaclima phaeos Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,senior,original
"Maylandia pyrsonotos (Stauffer, Bowers, Kellogg & McKaye, 1997)",accepted,senior,new
"Metriaclima pyrsonotos Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,senior,original
"Metriaclima sandaracinos Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,junior,original
"Metriaclima thapsinogen Stauffer, Bowers, Kellogg & McKaye, 1997",synonym,junior,original
"Maylandia pulpican (Tawil, 2002)",accepted,senior,new
"Cynotilapia pulpican Tawil, 2002",synonym,senior,original
"Maylandia flavifemina (Konings & Stauffer, 2006)",accepted,senior,new
"Metriaclima flavifemina Konings & Stauffer, 2006",synonym,senior,original
"Maylandia glaucos (Ciccotto, Konings & Stauffer, 2011)",accepted,senior,new
"Metriaclima glaucos Ciccotto, Konings & Stauffer, 2011",synonym,senior,original
"Maylandia mossambica (Ciccotto, Konings & Stauffer, 2011)",accepted,senior,new
"Metriaclima mossambicus Ciccotto, Konings & Stauffer, 2011",synonym,senior,original
"Maylandia nkhunguensis (Ciccotto, Konings & Stauffer, 2011)",accepted,senior,new
"Metriaclima nkhunguensis Ciccotto, Konings & Stauffer, 2011",synonym,senior,original
"Maylandia sciasma (Ciccotto, Konings & Stauffer, 2011)",accepted,senior,new
"Metriaclima sciasma Ciccotto, Konings & Stauffer, 2011",synonym,senior,original
"Maylandia xanthos (Ciccotto, Konings & Stauffer, 2011)",accepted,senior,new
"Metriaclima xanthos Ciccotto, Konings & Stauffer, 2011",synonym,senior,original
"Maylandia lundoensis (Stauffer, Black & Konings, 2013)",accepted,senior,new
"Metriaclima lundoense Stauffer, Black & Konings, 2013",synonym,senior,original
"Maylandia midomo (Stauffer, Black & Konings, 2013)",accepted,senior,new
"Metriaclima midomo Stauffer, Black & Konings, 2013",synonym,senior,original
"Maylandia nigrodorsalis (Stauffer, Black & Konings, 2013)",accepted,senior,new
"Metriaclima nigrodorsalis Stauffer, Black & Konings, 2013",synonym,senior,original
"Maylandia pambazuko (Stauffer, Black & Konings, 2013)",accepted,senior,new
"Metriaclima pambazuko Stauffer, Black & Konings, 2013",synonym,senior,original
"Maylandia tarakiki (Stauffer, Black & Konings, 2013)",accepted,senior,new
"Metriaclima tarakiki Stauffer, Black & Konings, 2013",synonym,senior,original
"Maylandia flavicauda (Li, Konings & Stauffer, 2016)",accepted,senior,new
"Metriaclima flavicauda Li, Konings & Stauffer, 2016",synonym,senior,original
"Maylandia usisyae (Li, Konings & Stauffer, 2016)",accepted,senior,new
"Metriaclima usisyae Li, Konings & Stauffer, 2016",synonym,senior,original
"Tropheops tropheops (Regan, 1922)",accepted,senior,new
"Pseudotropheus tropheops Regan, 1922",synonym,senior,original
"Tropheops novemfasciatus (Regan, 1922)",accepted,senior,new
"Pseudotropheus novemfasciatus Regan, 1922",synonym,senior,original
"Tropheops macrophthalmus (Ahl, 1926)",accepted,senior,new
"Pseudotropheus macrophthalmus Ahl, 1926",synonym,senior,original
"Tropheops gracilior (Trewavas, 1935)",accepted,senior,new
"Pseudotropheus tropheops gracilior Trewavas, 1935",synonym,senior,original
"Tropheops lucerna (Trewavas, 1935)",accepted,senior,new
"Pseudotropheus lucerna Trewavas, 1935",synonym,senior,original
"Tropheops microstoma (Trewavas, 1935)",accepted,senior,new
"Pseudotropheus microstoma Trewavas, 1935",synonym,senior,original
"Tropheops modestus (Johnson, 1974)",accepted,senior,new
"Pseudotropheus modestus Johnson, 1974",synonym,senior,original
"Tropheops romandi (Colombé, 1979)",accepted,senior,new
"Pseudotropheus tropheops romandi Colombé, 1979",synonym,senior,original
"Tropheops biriwira Li, Konings & Stauffer, 2016",accepted,senior,original
"Tropheops kamtambo Li, Konings & Stauffer, 2016",accepted,senior,original
"Tropheops kumwera Li, Konings & Stauffer, 2016",accepted,senior,original
"Anomalochromis thomasi (Boulenger, 1915)",accepted,senior,new
"Paratilapia thomasi Boulenger, 1915",synonym,senior,original
"Neolamprologus tetracanthus (Boulenger, 1899)",accepted,senior,new
"Lamprologus tetracanthus Boulenger, 1899",synonym,senior,original
"Lamprologus brevianalis Boulenger, 1906",synonym,junior,original
"Lamprologus marginatus Boulenger, 1914",synonym,junior,original
"Neolamprologus fasciatus (Boulenger, 1898)",accepted,senior,new
"Lamprologus fasciatus Boulenger, 1898",synonym,senior,original
"Neolamprologus furcifer (Boulenger, 1898)",accepted,senior,new
"Lamprologus furcifer Boulenger, 1898",synonym,senior,original
"Neolamprologus modestus (Boulenger, 1898)",accepted,senior,new
"Lamprologus modestus Boulenger, 1898",synonym,senior,original
"Neolamprologus brevis (Boulenger, 1899)",accepted,senior,new
"Lamprologus brevis Boulenger, 1899",synonym,senior,original
"Lamprologus calliurus Boulenger, 1906",synonym,junior,original
"Lamprologus taeniurus Boulenger, 1914",synonym,junior,original
"Neolamprologus tretocephalus (Boulenger, 1899)",accepted,senior,new
"Lamprologus tretocephalus Boulenger, 1899",synonym,senior,original
"Neolamprologus mondabu (Boulenger, 1906)",accepted,senior,new
"Lamprologus mondabu Boulenger, 1906",synonym,senior,original
"Neolamprologus multifasciatus (Boulenger, 1906)",accepted,senior,new
"Lamprologus multifasciatus Boulenger, 1906",synonym,senior,original
"Neolamprologus leloupi (Poll, 1948)",accepted,senior,new
"Lamprologus leloupi Poll, 1948",synonym,senior,original
"Neolamprologus petricola (Poll, 1949)",accepted,senior,new
"Lamprologus petricola Poll, 1949",synonym,senior,original
"Neolamprologus savoryi (Poll, 1949)",accepted,senior,new
"Lamprologus savoryi Poll, 1949",synonym,senior,original
"Neolamprologus toae (Poll, 1949)",accepted,senior,new
"Lamprologus toae Poll, 1949",synonym,senior,original
"Neolamprologus wauthioni (Poll, 1949)",accepted,senior,new
"Lamprologus wauthioni Poll, 1949",synonym,senior,original
"Neolamprologus christyi (Trewavas & Poll, 1952)",accepted,senior,new
"Lamprologus christyi Trewavas & Poll, 1952",synonym,senior,original
"Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)",accepted,senior,new
"Lamprologus pleuromaculatus Trewavas & Poll, 1952",synonym,senior,original
"Neolamprologus pulcher (Trewavas & Poll, 1952)",accepted,senior,new
"Lamprologus savoryi pulcher Trewavas & Poll, 1952",synonym,senior,original
"Neolamprologus sexfasciatus (Trewavas & Poll, 1952)",accepted,senior,new
"Lamprologus sexfasciatus Trewavas & Poll, 1952",synonym,senior,original
"Neolamprologus leleupi (Poll, 1956)",accepted,senior,new
"Lamprologus leleupi Poll, 1956",synonym,senior,original
"Neolamprologus niger (Poll, 1956)",accepted,senior,new
"Lamprologus niger Poll, 1956",synonym,senior,original
"Neolamprologus brichardi (Poll, 1974)",accepted,senior,new
"Lamprologus brichardi Poll, 1974",synonym,senior,original
"Lamprologus elongatus Boulenger, 1898",ambiguous,other,original
"Lamprologus savoryi elongatus Trewavas & Poll, 1952",ambiguous,homonym,original
"Neolamprologus schreyeni (Poll, 1974)",accepted,senior,new
"Lamprologus schreyeni Poll, 1974",synonym,senior,original
"Neolamprologus prochilus (Bailey & Stewart, 1977)",accepted,senior,new
"Lamprologus prochilus Bailey & Stewart, 1977",synonym,senior,original
"Neolamprologus caudopunctatus (Poll, 1978)",accepted,senior,new
"Lamprologus caudopunctatus Poll, 1978",synonym,senior,original
"Neolamprologus mustax (Poll, 1978)",accepted,senior,new
"Lamprologus mustax Poll, 1978",synonym,senior,original
"Neolamprologus obscurus (Poll, 1978)",accepted,senior,new
"Lamprologus obscurus Poll, 1978",synonym,senior,original
"Neolamprologus longior (Staeck, 1980)",accepted,senior,new
"Lamprologus leleupi longior Staeck, 1980",synonym,senior,original
"Neolamprologus buescheri (Staeck, 1983)",accepted,senior,new
"Lamprologus buescheri Staeck, 1983",synonym,senior,original
"Neolamprologus cylindricus Staeck & Seegers, 1986",accepted,senior,original
"Neolamprologus crassus (Brichard, 1989)",accepted,senior,new
"Lamprologus crassus Brichard, 1989",synonym,senior,original
"Neolamprologus falcicula (Brichard, 1989)",accepted,senior,new
"Lamprologus falcicula Brichard, 1989",synonym,senior,original
"Neolamprologus gracilis (Brichard, 1989)",accepted,senior,new
"Lamprologus gracilis Brichard, 1989",synonym,senior,original
"Neolamprologus marunguensis Büscher, 1989",accepted,senior,original
"Neolamprologus olivaceous (Brichard, 1989)",accepted,senior,new
"Lamprologus olivaceous Brichard, 1989",synonym,senior,original
"Neolamprologus splendens (Brichard, 1989)",accepted,senior,new
"Lamprologus splendens Brichard, 1989",synonym,senior,original
"Neolamprologus pectoralis Büscher, 1991",accepted,senior,original
"Neolamprologus nigriventris Büscher, 1992",accepted,senior,original
"Neolamprologus similis Büscher, 1992",accepted,senior,original
"Neolamprologus bifasciatus Büscher, 1993",accepted,senior,original
"Neolamprologus longicaudatus Nakaya & Gashagaza, 1995",accepted,senior,original
"Neolamprologus ventralis Büscher, 1995",accepted,senior,original
"Neolamprologus helianthus Büscher, 1997",accepted,senior,original
"Neolamprologus devosi Schelly, Stiassny & Seegers, 2003",accepted,senior,original
"Neolamprologus cancellatus Aibara, Takahashi & Nakaya, 2005",accepted,senior,original
"Neolamprologus chitamwebwai Verburg & Bills, 2007",accepted,senior,original
"Neolamprologus walteri Verburg & Bills, 2007",accepted,senior,original
"Neolamprologus timidus Kullander, Norén, Karlsson & Karlsson, 2014",accepted,senior,original
"Variabilichromis moorii (Boulenger, 1898)",accepted,senior,new
"Lamprologus moorii Boulenger, 1898",synonym,senior,original
"Altolamprologus compressiceps (Boulenger, 1898)",accepted,senior,new
"Lamprologus compressiceps Boulenger, 1898",synonym,senior,original
"Altolamprologus calvus (Poll, 1978)",accepted,senior,new
"Lamprologus calvus Poll, 1978",synonym,senior,original
"Baileychromis centropomoides (Bailey & Stewart, 1977)",accepted,senior,new
"Leptochromis centropomoides Bailey & Stewart, 1977",synonym,senior,original
"Benthochromis tricoti (Poll, 1948)",accepted,senior,new
"Haplotaxodon tricoti Poll, 1948",synonym,senior,original
"Benthochromis melanoides (Poll, 1984)",accepted,senior,new
"Haplotaxodon melanoides Poll, 1984",synonym,senior,original
"Benthochromis horii Takahashi, 2008",accepted,senior,original
"Paracyprichromis nigripinnis (Boulenger, 1901)",accepted,senior,new
"Paratilapia nigripinnis Boulenger, 1901",synonym,senior,original
"Paracyprichromis brieni (Poll, 1981)",accepted,senior,new
"Cyprichromis brieni Poll, 1981",synonym,senior,original
"Limbochromis robertsi (Thys van den Audenaerde & Loiselle, 1971)",accepted,senior,new
"Nanochromis robertsi Thys van den Audenaerde & Loiselle, 1971",synonym,senior,original
"Parananochromis longirostris (Boulenger, 1903)",accepted,senior,new
"Pelmatochromis longirostris Boulenger, 1903",synonym,senior,original
"Parananochromis caudifasciatus (Boulenger, 1913)",accepted,senior,new
"Pelmatochromis caudifasciatus Boulenger, 1913",synonym,senior,original
"Parananochromis gabonicus (Trewavas, 1975)",accepted,senior,new
"Nanochromis gabonicus Trewavas, 1975",synonym,senior,original
"Parananochromis axelrodi Lamboj & Stiassny, 2003",accepted,senior,original
"Parananochromis brevirostris Lamboj & Stiassny, 2003",accepted,senior,original
"Parananochromis ornatus Lamboj & Stiassny, 2003",accepted,senior,original
"Parananochromis elobatus Lamboj, 2014",accepted,senior,original
"Parananochromis orsorum Lamboj, 2014",accepted,senior,original
"Trematochromis benthicola (Matthes, 1962)",accepted,senior,new
"Haplochromis benthicola Matthes, 1962",synonym,senior,original
"Trematochromis schreyeni Poll, 1987",synonym,junior,original
"Alticorpus mentale Stauffer & McKaye, 1988",accepted,senior,original
"Alticorpus peterdaviesi (Burgess & Axelrod, 1973)",accepted,senior,new
"Trematocranus peterdaviesi Burgess & Axelrod, 1973",synonym,senior,original
"Alticorpus pectinatum Stauffer & McKaye, 1988",synonym,junior,original
"Alticorpus macrocleithrum (Stauffer & McKaye, 1985)",accepted,senior,new
"Cyrtocara macrocleithrum Stauffer & McKaye, 1985",synonym,senior,original
"Cleithrochromis bowleyi Eccles, 1974",ambiguous,other,original
"Alticorpus profundicola Stauffer & McKaye, 1988",accepted,senior,original
"Alticorpus geoffreyi Snoeks & Walapa, 2004",accepted,senior,original
"Interochromis loocki (Poll, 1949)",accepted,senior,new
"Limnotilapia loocki Poll, 1949",synonym,senior,original
"Thysochromis ansorgii (Boulenger, 1901)",accepted,senior,new
"Pelmatochromis ansorgii Boulenger, 1901",synonym,senior,original
"Pelmatochromis arnoldi Boulenger, 1912",synonym,junior,original
